Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Manhattan,MN11,7,2019,January,12.3276407474964,39.9926414307745,33.2257493676233,36.9472911866403
Manhattan,MN12,7,2019,January,18.2402150439663,47.2729432339631,62.7912400237800,54.2567473904918
Queens East,QE07,7,2019,January,22.2553210859476,48.8585389865890,68.9830665129325,56.1844496169077
Queens East,QE08,7,2019,January,18.4977634332414,28.8209547456793,56.7010451327995,36.7392565839739
Queens East,QE10,7,2019,January,21.4497421738714,34.7394958632940,87.6527970720206,51.6496786341069
Queens East,QE11,7,2019,January,27.9446481733571,52.4057265615076,87.6955832133816,63.6837589712594
Queens East,QE12,7,2019,January,15.5019097649243,32.4146293041264,73.5139192525554,49.6210299800244
Queens East,QE13,7,2019,January,23.4778058356526,30.9090304785125,93.8230671846148,51.0152766443510
Queens East,QE14,7,2019,January,14.3573594286588,30.2554359137533,43.5886132250323,35.1090984542905
Queens West,QW01,7,2019,January,21.9448952024484,48.7521025594729,81.0269967574095,60.5010984147825
Queens West,QW02,7,2019,January,23.7715222134417,50.5880638121320,79.9356418998081,61.2714318566824
Queens West,QW03,7,2019,January,16.1259907596185,30.3793035930587,67.3255574649500,43.8288096068637
Queens West,QW04,7,2019,January,16.4356776898189,33.5995046750074,66.9739482756440,45.7487683451641
Queens West,QW05,7,2019,January,26.1251252751087,47.6576324052519,92.7298258809373,64.0652156830740
Queens West,QW06,7,2019,January,23.0905191077914,31.3384300906515,74.9613576864550,42.5640897082094
Queens West,QW09,7,2019,January,24.6187051210638,41.5864011339410,81.2345235342010,56.0194655119257
Staten Island,SI01,7,2019,January,21.7629520949490,39.6572315358909,79.7973435946951,52.4853223155178
Staten Island,SI02,7,2019,January,22.6378506360840,44.1745592038322,76.8343737781687,54.6120753121979
Staten Island,SI03,7,2019,January,23.4441468642798,46.3892273492569,82.4014823888438,57.8981258832253
Brooklyn North,BKN01,1,2019,July,16.7511961811960,49.8375044032729,47.2133874379768,48.6405400550223
Brooklyn North,BKN02,1,2019,July,19.2720625336937,31.9101640050043,56.4520562723833,39.1459026916580
Brooklyn North,BKN03,1,2019,July,12.3490294385328,34.1094544182626,42.0190592012737,37.7173404459147
Brooklyn North,BKN04,1,2019,July,15.4726092252775,36.1545126949523,60.4959538050033,47.2576142636298
Brooklyn North,BKN05,1,2019,July,10.0162506432448,24.2334125360997,38.1742646290060,30.5923908743845
Brooklyn North,BKN08,1,2019,July,15.6006781792891,44.7219683537299,51.1384297338832,47.6487721568918
Brooklyn North,BKN09,1,2019,July,12.6790000805903,32.2444076374026,44.0639832881115,36.9470182661848
Brooklyn North,BKN16,1,2019,July,9.4419086733219,21.3961022256024,31.4523054746136,25.9831373795289
Brooklyn North,BKN17,1,2019,July,13.2594605834855,27.3863406232587,55.6675971590520,38.6384990349322
Brooklyn South,BKS06,1,2019,July,27.1315007151656,43.1530731867652,77.2571900546004,53.2080630427331
Brooklyn South,BKS07,1,2019,July,19.8551056131618,45.5335582103788,64.1129598749645,52.9256756878834
Brooklyn South,BKS10,1,2019,July,23.2725000051397,55.2051046418475,72.4482516381038,62.0655714415489
Brooklyn South,BKS11,1,2019,July,18.7275670811317,45.6642610047987,57.0451508783607,50.1923333540967
Brooklyn South,BKS12,1,2019,July,15.4626095383467,47.9406471990445,40.3820583501222,44.4928735308370
Brooklyn South,BKS13,1,2019,July,14.5345097057223,38.4116021570038,50.7005473228268,43.6826135074945
Brooklyn South,BKS14,1,2019,July,14.2108165722415,33.2296133300937,51.4275609125725,39.1403215618896
Brooklyn South,BKS15,1,2019,July,19.0226108199434,46.9021339226112,56.7173427649483,50.8072745799175
Brooklyn South,BKS18,1,2019,July,14.5361657923345,31.6942904129443,61.5588012648123,42.2827742076877
Bronx,BX01,1,2019,July,6.8520138721429,17.8746123858525,26.7696101580622,21.6898816044264
Bronx,BX02,1,2019,July,13.2836771555654,30.3958774170509,58.5987465418027,42.4927369332285
Bronx,BX03,1,2019,July,9.0840587052887,23.1958107265244,36.8646947312699,29.0587095974487
Bronx,BX04,1,2019,July,11.6341165153269,27.1910024543036,48.9209034426052,36.5114569936339
Bronx,BX05,1,2019,July,11.2859966007481,25.4441072141479,50.0117666489403,35.9817416480556
Bronx,BX06,1,2019,July,11.7854465840902,31.7516051064447,44.1481449859218,37.0687663053781
Bronx,BX07,1,2019,July,14.4954778799870,32.8938147078862,64.3104398906640,46.3691281459410
Bronx,BX08,1,2019,July,20.9206744173979,39.7886251714160,82.2962430915780,53.5951341755765
Bronx,BX09,1,2019,July,9.9425826884720,22.9779493978657,39.1778912619916,30.3673886307708
Bronx,BX10,1,2019,July,20.9001977265208,38.6030513256661,75.4599268646265,53.2671593931008
Bronx,BX11,1,2019,July,16.7174008628992,34.1891041381830,53.8283721745378,42.0029067093205
Bronx,BX12,1,2019,July,21.1272671401562,34.2468287734945,72.1768542559711,49.3379070198758
Manhattan,MN01,1,2019,July,26.0842266527965,44.4057445953009,63.6017421779015,49.5761159215192
Manhattan,MN02,1,2019,July,24.6180644160478,39.2670407776662,71.1519396307270,47.8551209782317
Manhattan,MN03,1,2019,July,13.3704138413938,39.3668582274210,42.3617427254238,40.6514331009654
Manhattan,MN04,1,2019,July,22.5817300356886,33.9016685455555,67.6930536970119,43.0032538165732
Manhattan,MN05,1,2019,July,19.9913654473490,32.1357072818324,57.1056464503370,38.8612685317083
Manhattan,MN06,1,2019,July,22.7248635035234,35.0076180833907,64.6106088245074,42.9810747292129
Manhattan,MN07,1,2019,July,26.2215005498400,42.4731884003232,70.8299158092122,50.1109686026504
Manhattan,MN08,1,2019,July,25.8347145234286,42.6360747593373,68.8942689232284,49.7086227526915
Manhattan,MN09,1,2019,July,16.7370756451209,54.1121024863074,49.6070459139531,52.1797800609846
Manhattan,MN10,1,2019,July,14.2258568728552,36.4828594530827,55.7102017360837,44.7299089797847
Manhattan,MN11,1,2019,July,10.9269179414380,38.0760243055152,30.7967452669069,34.9537740295027
Manhattan,MN12,1,2019,July,15.4561877413693,42.1109526813756,55.7335109367807,47.9539813724514
Queens East,QE07,1,2019,July,20.0256703978075,47.1230869040479,58.5246825974916,51.6593974009352
Queens East,QE08,1,2019,July,16.6538982923792,27.1445215928324,49.7806106976750,33.8183682492353
Queens East,QE10,1,2019,July,19.1922349224169,35.8308819581450,80.9752458222378,51.8368486243980
Queens East,QE11,1,2019,July,24.7455578815864,52.8608429666175,78.9212696289630,62.1005859768763
Queens East,QE12,1,2019,July,13.7060447557575,32.7926075693484,58.1987430726220,45.0235268896749
Queens East,QE13,1,2019,July,22.5439837652169,33.0045695287498,84.3319749127782,51.2027380114263
Queens East,QE14,1,2019,July,14.3059077536688,31.5381351809688,44.1411487937944,36.5524493595667
Queens West,QW01,1,2019,July,19.4483255743494,48.9466897287904,68.3661865381559,56.6730527387725
Queens West,QW02,1,2019,July,21.3756290779877,50.2782262784963,66.9917991177886,56.9279933768833
Queens West,QW03,1,2019,July,14.0586802813587,31.6201439864919,55.1137337270041,40.9674512068956
Queens West,QW04,1,2019,July,15.0718638783600,35.3723345673654,56.8558503505058,43.9199011341351
Queens West,QW05,1,2019,July,22.8633403801017,46.5368885361120,80.7217303209530,60.1378844661975
Queens West,QW06,1,2019,July,20.6509817009607,30.5261680510190,66.2323556761875,40.1434983237149
Queens West,QW09,1,2019,July,21.2428823243631,40.0005660746920,70.2696968074340,52.0436326038403
Staten Island,SI01,1,2019,July,19.7539631914445,39.8183583935280,71.9254876528527,51.2019641570501
Staten Island,SI02,1,2019,July,18.6642879581377,42.8660028320116,73.2886905251490,53.6523886271493
Staten Island,SI03,1,2019,July,19.8127422005134,45.3070015391395,80.0672444170297,57.6312706436799
Brooklyn North,BKN01,12,2019,June,16.0924536706191,48.4548737984392,47.7374450446252,48.1631746856065
Brooklyn North,BKN02,12,2019,June,20.4701859345960,37.1500131442913,57.7350272196750,43.2334611063632
Brooklyn North,BKN03,12,2019,June,12.6284284963315,35.2209797763071,46.0211731704524,39.6122267325322
Brooklyn North,BKN04,12,2019,June,16.3746133444509,39.9314417888544,68.0473347453330,51.3630731366427
Brooklyn North,BKN05,12,2019,June,10.9689769558717,25.0288205296388,48.0941417489535,34.4069416338013
Brooklyn North,BKN08,12,2019,June,17.2414892344164,48.5555077850459,59.7423467928413,53.1039608497282
Brooklyn North,BKN09,12,2019,June,13.7688829517707,34.4753647548966,45.7997974367113,38.7767626885878
Brooklyn North,BKN16,12,2019,June,9.8951100197693,22.2048607294677,36.6363954508847,28.0725735200028
Brooklyn North,BKN17,12,2019,June,13.9740894540650,30.0631073055830,63.1012425069821,42.6120950104167
Brooklyn South,BKS06,12,2019,June,29.4464787447413,47.9015450132168,82.4086662637825,58.0993654120746
Brooklyn South,BKS07,12,2019,June,21.0926622999674,49.9721654742151,73.0551126424665,58.7398401156532
Brooklyn South,BKS10,12,2019,June,24.9205348423642,54.4765116250507,78.2885263769848,63.5211104962571
Brooklyn South,BKS11,12,2019,June,19.0234132625814,48.0308867424513,64.9690453908961,54.4645653785522
Brooklyn South,BKS12,12,2019,June,15.2932696454915,45.9758064353219,44.8425297903174,45.5150278699459
Brooklyn South,BKS13,12,2019,June,14.9394661883495,42.7525748066302,51.9289085398390,46.7600980149972
Brooklyn South,BKS14,12,2019,June,15.7734156962588,39.4452314252924,62.8086207464081,47.4549042931219
Brooklyn South,BKS15,12,2019,June,19.3251375872841,48.5387217238878,62.9377226587285,54.0079434154787
Brooklyn South,BKS18,12,2019,June,15.1120052558897,38.9956024507499,74.4475385635314,51.6010873337696
Bronx,BX01,12,2019,June,7.7541637221440,23.0917473216777,28.3081247518779,25.3698634215179
Bronx,BX02,12,2019,June,14.1837362682636,40.6161516619181,56.6949094165837,47.6381276206108
Bronx,BX03,12,2019,June,10.3067506743784,28.1861747587651,42.9106683158812,34.6167113300368
Bronx,BX04,12,2019,June,13.2287441768347,33.2714578731900,56.3024788028372,43.3296525260204
Bronx,BX05,12,2019,June,12.0021667287438,30.3283388449078,53.1864303711177,40.3110111139809
Bronx,BX06,12,2019,June,15.0266827927899,39.4501370881912,52.2348140496270,45.0335096119053
Bronx,BX07,12,2019,June,15.4022857893804,37.3088975463242,70.3318405872128,51.7308022516869
Bronx,BX08,12,2019,June,22.0184048210408,48.6824991360698,84.8543061054900,61.0832829813092
Bronx,BX09,12,2019,June,10.8504167924454,24.9957730949299,47.2277081616047,34.0350480069377
Bronx,BX10,12,2019,June,21.1740972245790,38.4746000892505,85.8356499670695,56.4639093823366
Bronx,BX11,12,2019,June,17.1691649575756,35.0949416034282,62.1145455422171,45.3578900280408
Bronx,BX12,12,2019,June,21.7728741961867,34.8562751124867,83.6689405263228,53.3969564912725
Manhattan,MN01,12,2019,June,28.6609500990776,48.0757120757154,77.1449201601572,55.0768393837618
Manhattan,MN02,12,2019,June,28.2909629241637,43.2612030015949,89.2072936654566,54.3270163223542
Manhattan,MN03,12,2019,June,14.5646604500297,45.4290979917833,42.7281924509969,44.2495482987357
Manhattan,MN04,12,2019,June,23.8139968443118,35.3938835551232,75.8652413342651,45.1411435189376
Manhattan,MN05,12,2019,June,20.9808291493487,35.1791593253146,62.2163907119298,41.6908984289372
Manhattan,MN06,12,2019,June,23.6040841712644,35.8333780315193,73.7111337430793,44.9559860196483
Manhattan,MN07,12,2019,June,28.0396292071413,43.5867049524404,84.6014869430861,53.4648450584300
Manhattan,MN08,12,2019,June,26.9174048911941,43.8490173328839,81.7254779518181,52.9713134064839
Manhattan,MN09,12,2019,June,18.7355129347526,59.0437387147997,52.4070516512946,56.1453396147960
Manhattan,MN10,12,2019,June,14.8937235957261,42.1874695276547,58.1789176083691,49.1713152749965
Manhattan,MN11,12,2019,June,11.8044304953265,42.3265351151503,32.8723993855156,38.1976891671821
Manhattan,MN12,12,2019,June,16.4464324454658,45.9725832164885,58.9875934409744,51.6565477548534
Queens East,QE07,12,2019,June,20.2429680803327,48.5553822415402,68.1898115601088,56.0131945729005
Queens East,QE08,12,2019,June,16.8629931156479,29.3215766554038,53.6003110508727,36.4966223823059
Queens East,QE10,12,2019,June,19.1500259544775,42.1443093549609,97.5688976576972,61.8513800146602
Queens East,QE11,12,2019,June,23.8463183454298,61.5908946466980,92.7365323992386,72.6652084616806
Queens East,QE12,12,2019,June,14.1232279098991,35.1185073150641,70.5559916776074,51.3874923081527
Queens East,QE13,12,2019,June,21.4886911157205,38.0635605749140,100.2728676679170,60.1830430666265
Queens East,QE14,12,2019,June,14.5683441224634,34.6009759274585,47.2017966933517,39.3871887054518
Queens West,QW01,12,2019,June,20.5698122602718,53.1856723852735,78.2998053576016,62.7248592663163
Queens West,QW02,12,2019,June,21.7346761335853,52.9850103514704,71.0341550120667,59.8406785981151
Queens West,QW03,12,2019,June,14.3702257615630,32.3747095579271,62.5072599952262,43.8200590804671
Queens West,QW04,12,2019,June,15.4196573982465,36.2734426728785,64.5666780141661,47.0201588620158
Queens West,QW05,12,2019,June,23.8485700579842,47.7731810188228,85.1086970359476,61.9544575526351
Queens West,QW06,12,2019,June,20.3049090878033,29.7299929012508,73.8158496155704,40.3477811273579
Queens West,QW09,12,2019,June,22.7558197074565,44.3266420327409,79.0605185825083,57.5197289641662
Staten Island,SI01,12,2019,June,21.4598426689047,48.1963277138348,90.3971360193627,63.2014786160095
Staten Island,SI02,12,2019,June,19.3221363000242,52.8157549714823,84.0908123369030,63.9360859339780
Staten Island,SI03,12,2019,June,20.5113874048574,54.7757385690052,95.3693714003743,69.2094333431021
Brooklyn North,BKN01,9,2019,March,15.6983469108913,48.1923364202481,47.2420707078383,47.8030288389483
Brooklyn North,BKN02,9,2019,March,19.7329689154590,31.2272259898270,56.4225147003564,38.3830098536093
Brooklyn North,BKN03,9,2019,March,12.3195931903998,35.0257490064580,44.6743598810885,38.9786195703974
Brooklyn North,BKN04,9,2019,March,15.9805864860543,37.4917263774645,69.3947095800420,50.5618319959742
Brooklyn North,BKN05,9,2019,March,10.3775033523257,24.6732201536840,44.5928170024925,32.8339376965822
Brooklyn North,BKN08,9,2019,March,16.8745951533193,45.8916396481644,60.5054674386525,51.8786745125704
Brooklyn North,BKN09,9,2019,March,14.4798333089658,31.4258742945885,46.2384013625923,36.8180629741649
Brooklyn North,BKN16,9,2019,March,9.2555908845263,21.7988725842620,34.7730716603713,27.1141796564426
Brooklyn North,BKN17,9,2019,March,14.0514311088063,26.5457595172850,61.6727025759792,39.3329837255267
Brooklyn South,BKS06,9,2019,March,30.6193108770941,43.5902054691388,81.3018428406869,54.3007922490933
Brooklyn South,BKS07,9,2019,March,20.3053150248618,41.6332671332669,71.7116835571740,52.5826814901807
Brooklyn South,BKS10,9,2019,March,24.7046761834569,47.7882742505697,76.1378150098809,58.1083278141341
Brooklyn South,BKS11,9,2019,March,19.1142738752673,42.0948819498371,63.9221046218007,50.0406229066647
Brooklyn South,BKS12,9,2019,March,15.2580516803169,47.1440454104285,45.9244360705898,46.6443923596842
Brooklyn South,BKS13,9,2019,March,14.8960889308219,41.8333749333365,50.8327178380382,45.8834101424275
Brooklyn South,BKS14,9,2019,March,15.2446007784713,32.2369930565169,55.7987930446501,39.6063309902940
Brooklyn South,BKS15,9,2019,March,19.0319747610212,44.1627400885962,61.0190181076014,50.2989132815016
Brooklyn South,BKS18,9,2019,March,15.4008771237563,29.4431885357770,62.0337047767238,39.8585580863479
Bronx,BX01,9,2019,March,7.1418873901919,20.0354496030907,24.8052564539978,22.1820380697491
Bronx,BX02,9,2019,March,13.3171623207954,34.5750018408852,52.9962075455154,42.8652217477945
Bronx,BX03,9,2019,March,9.6319802057066,26.1475562659375,36.9373812602874,31.0033742506279
Bronx,BX04,9,2019,March,12.3536241668902,30.4077586810264,48.8148952347512,38.6916469527115
Bronx,BX05,9,2019,March,11.1977216548994,26.7647517621904,47.3817870784683,36.0431757340532
Bronx,BX06,9,2019,March,14.7755803026705,36.8670471941121,48.1901118174992,41.9628426188616
Bronx,BX07,9,2019,March,14.6086498454186,34.1997376166074,62.6918946838725,47.0222559412605
Bronx,BX08,9,2019,March,20.5530425402655,36.9775521601345,79.7952014887508,50.3694716056547
Bronx,BX09,9,2019,March,9.8965921798558,22.0189468605146,44.7033474492237,31.3123571257671
Bronx,BX10,9,2019,March,20.1333772074913,36.0062025661374,79.6260110959256,51.8850756767004
Bronx,BX11,9,2019,March,15.7526317305356,31.6233904824650,55.3215493577314,40.2502063814238
Bronx,BX12,9,2019,March,19.0717450694048,30.8893749551505,74.1052252454010,46.6211955718172
Manhattan,MN01,9,2019,March,28.2893504801435,45.9028244275086,71.5134938786995,52.4933187771935
Manhattan,MN02,9,2019,March,27.8581954393361,40.4805142846183,82.6002375823358,51.3193484249337
Manhattan,MN03,9,2019,March,14.5225481253192,40.5845663849149,41.9619903432436,41.2044578134504
Manhattan,MN04,9,2019,March,23.9416694573434,33.9217789836802,73.4674624494650,44.0982253250141
Manhattan,MN05,9,2019,March,21.6946059159690,34.4704789174308,61.5601455927150,41.4415694427512
